,Image,Accuracy,F1,Jaccard,Recall,Precision
1440,new_data\test\image\volume-98_slice_108_0,1.0,1.0,1.0,1.0,1.0
1441,new_data\test\image\volume-98_slice_112_0,1.0,1.0,1.0,1.0,1.0
1442,new_data\test\image\volume-98_slice_13_0,1.0,1.0,1.0,1.0,1.0
1443,new_data\test\image\volume-98_slice_145_0,1.0,1.0,1.0,1.0,1.0
1444,new_data\test\image\volume-98_slice_16_0,1.0,1.0,1.0,1.0,1.0
1445,new_data\test\image\volume-98_slice_175_0,1.0,1.0,1.0,1.0,1.0
1446,new_data\test\image\volume-98_slice_192_0,1.0,1.0,1.0,1.0,1.0
1447,new_data\test\image\volume-98_slice_196_0,1.0,1.0,1.0,1.0,1.0
1448,new_data\test\image\volume-98_slice_207_0,1.0,1.0,1.0,1.0,1.0
1449,new_data\test\image\volume-98_slice_230_0,1.0,1.0,1.0,1.0,1.0
1450,new_data\test\image\volume-98_slice_237_0,1.0,1.0,1.0,1.0,1.0
1451,new_data\test\image\volume-98_slice_240_0,1.0,1.0,1.0,1.0,1.0
1452,new_data\test\image\volume-98_slice_244_0,1.0,1.0,1.0,1.0,1.0
1453,new_data\test\image\volume-98_slice_269_0,1.0,1.0,1.0,1.0,1.0
1454,new_data\test\image\volume-98_slice_285_0,1.0,1.0,1.0,1.0,1.0
1455,new_data\test\image\volume-98_slice_298_0,1.0,1.0,1.0,1.0,1.0
1456,new_data\test\image\volume-98_slice_299_0,1.0,1.0,1.0,1.0,1.0
1457,new_data\test\image\volume-98_slice_309_0,1.0,1.0,1.0,1.0,1.0
1458,new_data\test\image\volume-98_slice_329_0,1.0,1.0,1.0,1.0,1.0
1459,new_data\test\image\volume-98_slice_335_0,1.0,1.0,1.0,1.0,1.0
1460,new_data\test\image\volume-98_slice_346_0,1.0,1.0,1.0,1.0,1.0
1461,new_data\test\image\volume-98_slice_357_0,1.0,1.0,1.0,1.0,1.0
1462,new_data\test\image\volume-98_slice_360_0,1.0,1.0,1.0,1.0,1.0
1463,new_data\test\image\volume-98_slice_379_0,1.0,1.0,1.0,1.0,1.0
1464,new_data\test\image\volume-98_slice_394_0,0.9998741149902344,0.9998741149902344,0.9997482616705509,0.9998741149902344,0.9998741149902344
1465,new_data\test\image\volume-98_slice_400_0,0.9997749328613281,0.9997749328613281,0.9995499670102935,0.9997749328613281,0.9997749328613281
1466,new_data\test\image\volume-98_slice_409_0,0.9997138977050781,0.9997138977050781,0.9994279590723785,0.9997138977050781,0.9997138977050781
1467,new_data\test\image\volume-98_slice_422_0,0.9995918273925781,0.9995918273925781,0.9991839878589596,0.9995918273925781,0.9995918273925781
1468,new_data\test\image\volume-98_slice_42_0,0.99871826171875,0.99871826171875,0.997439804937519,0.99871826171875,0.99871826171875
1469,new_data\test\image\volume-98_slice_434_0,0.99969482421875,0.99969482421875,0.9993898346451888,0.99969482421875,0.99969482421875
1470,new_data\test\image\volume-98_slice_436_0,0.9995689392089844,0.9995689392089844,0.9991382498846552,0.9995689392089844,0.9995689392089844
1471,new_data\test\image\volume-98_slice_43_0,0.9978485107421875,0.9978485107421875,0.9957062594211064,0.9978485107421875,0.9978485107421875
1472,new_data\test\image\volume-98_slice_440_0,0.9996452331542969,0.9996452331542969,0.9992907179383534,0.9996452331542969,0.9996452331542969
1473,new_data\test\image\volume-98_slice_446_0,0.9992904663085938,0.9992904663085938,0.9985819387794,0.9992904663085938,0.9992904663085938
1474,new_data\test\image\volume-98_slice_447_0,0.9988327026367188,0.9988327026367188,0.9976681272623357,0.9988327026367188,0.9988327026367188
1475,new_data\test\image\volume-98_slice_463_0,0.9993476867675781,0.9993476867675781,0.9986962240054896,0.9993476867675781,0.9993476867675781
1476,new_data\test\image\volume-98_slice_478_0,0.9496803283691406,0.9496803283691406,0.9041821780739826,0.9496803283691406,0.9496803283691406
1477,new_data\test\image\volume-98_slice_483_0,0.9980201721191406,0.9980258828690503,0.9960595446584939,0.9980315936843149,0.9980201721191406
1478,new_data\test\image\volume-98_slice_489_0,0.9969444274902344,0.9970756496807631,0.9941683531398835,0.9972069064199179,0.9969444274902344
1479,new_data\test\image\volume-98_slice_493_0,0.9977607727050781,0.9977664819706838,0.9955429189123352,0.9977721913016278,0.9977607727050781
1480,new_data\test\image\volume-98_slice_499_0,0.9197006225585938,0.9197006225585938,0.8513386583049076,0.9197006225585938,0.9197006225585938
1481,new_data\test\image\volume-98_slice_504_0,0.9969520568847656,0.9972963536071834,0.994607287202868,0.9976408882170383,0.9969520568847656
1482,new_data\test\image\volume-98_slice_515_0,0.9869956970214844,0.991367419191687,0.9828826056731285,0.9957780411958497,0.9869956970214844
1483,new_data\test\image\volume-98_slice_545_0,0.9736709594726562,0.9831368923811725,0.9668330820688036,0.9927886859383266,0.9736709594726562
1484,new_data\test\image\volume-98_slice_55_0,0.9682769775390625,0.9784555368383723,0.957819822947405,0.9888503642526004,0.9682769775390625
1485,new_data\test\image\volume-98_slice_565_0,0.9639968872070312,0.9792870401587284,0.9594147215599326,0.9950700509533073,0.9639968872070312
1486,new_data\test\image\volume-98_slice_577_0,0.9676170349121094,0.981485064231543,0.9636432709659037,0.995756390930218,0.9676170349121094
1487,new_data\test\image\volume-98_slice_588_0,0.9129486083984375,0.9129486083984375,0.8398394183124887,0.9129486083984375,0.9129486083984375
1488,new_data\test\image\volume-98_slice_59_0,0.9578132629394531,0.970359935769233,0.942426357985767,0.9832396765414211,0.9578132629394531
1489,new_data\test\image\volume-98_slice_606_0,0.9810066223144531,0.9897261526086797,0.9796612623045744,0.998602077468207,0.9810066223144531
1490,new_data\test\image\volume-98_slice_620_0,0.9926300048828125,0.995981045846698,0.9919942663698191,0.999354789154313,0.9926300048828125
1491,new_data\test\image\volume-98_slice_626_0,0.9988441467285156,0.9989813359378577,0.9979647451167223,0.9991185628376935,0.9988441467285156
1492,new_data\test\image\volume-98_slice_627_0,0.9993400573730469,0.9993400573730469,0.9986809852201726,0.9993400573730469,0.9993400573730469
1493,new_data\test\image\volume-98_slice_633_0,1.0,1.0,1.0,1.0,1.0
1494,new_data\test\image\volume-98_slice_635_0,1.0,1.0,1.0,1.0,1.0
1495,new_data\test\image\volume-98_slice_639_0,1.0,1.0,1.0,1.0,1.0
1496,new_data\test\image\volume-98_slice_641_0,1.0,1.0,1.0,1.0,1.0
1497,new_data\test\image\volume-98_slice_642_0,1.0,1.0,1.0,1.0,1.0
1498,new_data\test\image\volume-98_slice_66_0,1.0,1.0,1.0,1.0,1.0
1499,new_data\test\image\volume-98_slice_71_0,1.0,1.0,1.0,1.0,1.0
1500,new_data\test\image\volume-98_slice_7_0,0.999786376953125,0.999786376953125,0.9995728451563692,0.999786376953125,0.999786376953125
1501,new_data\test\image\volume-98_slice_96_0,1.0,1.0,1.0,1.0,1.0
1502,new_data\test\image\volume-98_slice_97_0,1.0,1.0,1.0,1.0,1.0
1503,new_data\test\image\volume-99_slice_120_0,1.0,1.0,1.0,1.0,1.0
1504,new_data\test\image\volume-99_slice_126_0,1.0,1.0,1.0,1.0,1.0
1505,new_data\test\image\volume-99_slice_148_0,1.0,1.0,1.0,1.0,1.0
1506,new_data\test\image\volume-99_slice_149_0,1.0,1.0,1.0,1.0,1.0
1507,new_data\test\image\volume-99_slice_155_0,1.0,1.0,1.0,1.0,1.0
1508,new_data\test\image\volume-99_slice_158_0,1.0,1.0,1.0,1.0,1.0
1509,new_data\test\image\volume-99_slice_159_0,1.0,1.0,1.0,1.0,1.0
1510,new_data\test\image\volume-99_slice_165_0,1.0,1.0,1.0,1.0,1.0
1511,new_data\test\image\volume-99_slice_166_0,1.0,1.0,1.0,1.0,1.0
1512,new_data\test\image\volume-99_slice_172_0,1.0,1.0,1.0,1.0,1.0
1513,new_data\test\image\volume-99_slice_176_0,1.0,1.0,1.0,1.0,1.0
1514,new_data\test\image\volume-99_slice_197_0,1.0,1.0,1.0,1.0,1.0
1515,new_data\test\image\volume-99_slice_1_0,1.0,1.0,1.0,1.0,1.0
1516,new_data\test\image\volume-99_slice_202_0,1.0,1.0,1.0,1.0,1.0
1517,new_data\test\image\volume-99_slice_203_0,1.0,1.0,1.0,1.0,1.0
1518,new_data\test\image\volume-99_slice_21_0,1.0,1.0,1.0,1.0,1.0
1519,new_data\test\image\volume-99_slice_228_0,1.0,1.0,1.0,1.0,1.0
1520,new_data\test\image\volume-99_slice_231_0,1.0,1.0,1.0,1.0,1.0
1521,new_data\test\image\volume-99_slice_232_0,1.0,1.0,1.0,1.0,1.0
1522,new_data\test\image\volume-99_slice_238_0,1.0,1.0,1.0,1.0,1.0
1523,new_data\test\image\volume-99_slice_263_0,1.0,1.0,1.0,1.0,1.0
1524,new_data\test\image\volume-99_slice_26_0,1.0,1.0,1.0,1.0,1.0
1525,new_data\test\image\volume-99_slice_274_0,1.0,1.0,1.0,1.0,1.0
1526,new_data\test\image\volume-99_slice_280_0,1.0,1.0,1.0,1.0,1.0
1527,new_data\test\image\volume-99_slice_284_0,1.0,1.0,1.0,1.0,1.0
1528,new_data\test\image\volume-99_slice_309_0,1.0,1.0,1.0,1.0,1.0
1529,new_data\test\image\volume-99_slice_319_0,1.0,1.0,1.0,1.0,1.0
1530,new_data\test\image\volume-99_slice_32_0,1.0,1.0,1.0,1.0,1.0
1531,new_data\test\image\volume-99_slice_336_0,1.0,1.0,1.0,1.0,1.0
1532,new_data\test\image\volume-99_slice_340_0,1.0,1.0,1.0,1.0,1.0
1533,new_data\test\image\volume-99_slice_344_0,1.0,1.0,1.0,1.0,1.0
1534,new_data\test\image\volume-99_slice_347_0,1.0,1.0,1.0,1.0,1.0
1535,new_data\test\image\volume-99_slice_377_0,0.9996452331542969,0.9996452331542969,0.9992907179383534,0.9996452331542969,0.9996452331542969
1536,new_data\test\image\volume-99_slice_383_0,0.999786376953125,0.999786376953125,0.9995728451563692,0.999786376953125,0.999786376953125
1537,new_data\test\image\volume-99_slice_385_0,0.9998092651367188,0.9998092651367188,0.9996186030191385,0.9998092651367188,0.9998092651367188
1538,new_data\test\image\volume-99_slice_388_0,0.9965438842773438,0.9965438842773438,0.9931115757460559,0.9965438842773438,0.9965438842773438
1539,new_data\test\image\volume-99_slice_409_0,0.9992790222167969,0.9992790222167969,0.9985590833025201,0.9992790222167969,0.9992790222167969
1540,new_data\test\image\volume-99_slice_424_0,0.9989738464355469,0.9992425788948519,0.9984863042947779,0.9995114559756949,0.9989738464355469
1541,new_data\test\image\volume-99_slice_42_0,0.9960098266601562,0.9961029225219795,0.99223610155772,0.99619603578855,0.9960098266601562
1542,new_data\test\image\volume-99_slice_452_0,0.9992256164550781,0.9992256164550781,0.9984524313218752,0.9992256164550781,0.9992256164550781
1543,new_data\test\image\volume-99_slice_460_0,0.9989776611328125,0.9989776611328125,0.9979574104842767,0.9989776611328125,0.9989776611328125
1544,new_data\test\image\volume-99_slice_495_0,0.9974861145019531,0.9976021837867947,0.9952158391121328,0.9977182800868427,0.9974861145019531
1545,new_data\test\image\volume-99_slice_49_0,0.9829635620117188,0.9829635620117188,0.9664978807996699,0.9829635620117188,0.9829635620117188
1546,new_data\test\image\volume-99_slice_522_0,0.9960517883300781,0.9960859862284701,0.9922024920105943,0.9961201864752066,0.9960517883300781
1547,new_data\test\image\volume-99_slice_52_0,0.983306884765625,0.9833819108513527,0.9673071149804864,0.9834569483868999,0.983306884765625
1548,new_data\test\image\volume-99_slice_547_0,0.9957008361816406,0.9965561872181857,0.9931360127234886,0.9974130090869489,0.9957008361816406
1549,new_data\test\image\volume-99_slice_553_0,0.9965591430664062,0.9970079305107127,0.9940337125680149,0.9974571223483055,0.9965591430664062
1550,new_data\test\image\volume-99_slice_55_0,0.9849739074707031,0.9857221935902575,0.9718463594105802,0.9864716175223308,0.9849739074707031
1551,new_data\test\image\volume-99_slice_564_0,0.9976539611816406,0.9977567269578089,0.9955234959365067,0.9978595139074363,0.9976539611816406
1552,new_data\test\image\volume-99_slice_579_0,0.9977760314941406,0.9977760314941406,0.9955619331092731,0.9977760314941406,0.9977760314941406
1553,new_data\test\image\volume-99_slice_580_0,0.9986610412597656,0.9986610412597656,0.9973256633459685,0.9986610412597656,0.9986610412597656
1554,new_data\test\image\volume-99_slice_588_0,0.9810409545898438,0.9810409545898438,0.9627874240960789,0.9810409545898438,0.9810409545898438
1555,new_data\test\image\volume-99_slice_609_0,1.0,1.0,1.0,1.0,1.0
1556,new_data\test\image\volume-99_slice_610_0,1.0,1.0,1.0,1.0,1.0
1557,new_data\test\image\volume-99_slice_612_0,1.0,1.0,1.0,1.0,1.0
1558,new_data\test\image\volume-99_slice_615_0,1.0,1.0,1.0,1.0,1.0
1559,new_data\test\image\volume-99_slice_619_0,1.0,1.0,1.0,1.0,1.0
1560,new_data\test\image\volume-99_slice_621_0,1.0,1.0,1.0,1.0,1.0
1561,new_data\test\image\volume-99_slice_92_0,1.0,1.0,1.0,1.0,1.0
1562,new_data\test\image\volume-99_slice_99_0,1.0,1.0,1.0,1.0,1.0
1563,new_data\test\image\volume-9_slice_107_0,1.0,1.0,1.0,1.0,1.0
1564,new_data\test\image\volume-9_slice_10_0,1.0,1.0,1.0,1.0,1.0
1565,new_data\test\image\volume-9_slice_128_0,1.0,1.0,1.0,1.0,1.0
1566,new_data\test\image\volume-9_slice_143_0,1.0,1.0,1.0,1.0,1.0
1567,new_data\test\image\volume-9_slice_160_0,1.0,1.0,1.0,1.0,1.0
1568,new_data\test\image\volume-9_slice_165_0,1.0,1.0,1.0,1.0,1.0
1569,new_data\test\image\volume-9_slice_183_0,1.0,1.0,1.0,1.0,1.0
1570,new_data\test\image\volume-9_slice_193_0,1.0,1.0,1.0,1.0,1.0
1571,new_data\test\image\volume-9_slice_210_0,1.0,1.0,1.0,1.0,1.0
1572,new_data\test\image\volume-9_slice_212_0,1.0,1.0,1.0,1.0,1.0
1573,new_data\test\image\volume-9_slice_216_0,1.0,1.0,1.0,1.0,1.0
1574,new_data\test\image\volume-9_slice_217_0,1.0,1.0,1.0,1.0,1.0
1575,new_data\test\image\volume-9_slice_225_0,1.0,1.0,1.0,1.0,1.0
1576,new_data\test\image\volume-9_slice_228_0,1.0,1.0,1.0,1.0,1.0
1577,new_data\test\image\volume-9_slice_24_0,1.0,1.0,1.0,1.0,1.0
1578,new_data\test\image\volume-9_slice_252_0,1.0,1.0,1.0,1.0,1.0
1579,new_data\test\image\volume-9_slice_294_0,1.0,1.0,1.0,1.0,1.0
1580,new_data\test\image\volume-9_slice_295_0,1.0,1.0,1.0,1.0,1.0
1581,new_data\test\image\volume-9_slice_300_0,1.0,1.0,1.0,1.0,1.0
1582,new_data\test\image\volume-9_slice_308_0,1.0,1.0,1.0,1.0,1.0
1583,new_data\test\image\volume-9_slice_325_0,1.0,1.0,1.0,1.0,1.0
1584,new_data\test\image\volume-9_slice_334_0,1.0,1.0,1.0,1.0,1.0
1585,new_data\test\image\volume-9_slice_342_0,0.9995536804199219,0.9995536804199219,0.9991077590644435,0.9995536804199219,0.9995536804199219
1586,new_data\test\image\volume-9_slice_348_0,0.99725341796875,0.99725341796875,0.9945218820378599,0.99725341796875,0.99725341796875
1587,new_data\test\image\volume-9_slice_352_0,0.9997749328613281,0.9997749328613281,0.9995499670102935,0.9997749328613281,0.9997749328613281
1588,new_data\test\image\volume-9_slice_373_0,0.9981765747070312,0.998883410921959,0.9977693126050997,0.9995912489064953,0.9981765747070312
1589,new_data\test\image\volume-9_slice_375_0,0.997100830078125,0.9981460231145667,0.996298907968211,0.9991934096599706,0.997100830078125
1590,new_data\test\image\volume-9_slice_380_0,0.9965019226074219,0.9979218477218638,0.9958523149648324,0.9993458251402076,0.9965019226074219
1591,new_data\test\image\volume-9_slice_396_0,0.9982643127441406,0.9985842936732046,0.9971725901284528,0.9989044797996763,0.9982643127441406
1592,new_data\test\image\volume-9_slice_415_0,0.9974212646484375,0.9981351865672354,0.9962773152470041,0.9988501312225665,0.9974212646484375
1593,new_data\test\image\volume-9_slice_41_0,0.9944419860839844,0.9944647475757042,0.9889904358679611,0.9944875101094105,0.9944419860839844
1594,new_data\test\image\volume-9_slice_421_0,0.9970932006835938,0.9978506938479451,0.9957106069148369,0.9986093388246621,0.9970932006835938
1595,new_data\test\image\volume-9_slice_441_0,0.9980049133300781,0.9980049133300781,0.9960177715510513,0.9980049133300781,0.9980049133300781
1596,new_data\test\image\volume-9_slice_463_0,0.9969749450683594,0.9969749450683594,0.9939681368540753,0.9969749450683594,0.9969749450683594
1597,new_data\test\image\volume-9_slice_464_0,0.9971275329589844,0.9971275329589844,0.9942715207857069,0.9971275329589844,0.9971275329589844
1598,new_data\test\image\volume-9_slice_474_0,0.9975013732910156,0.9976231534611159,0.9952575789293394,0.9977449633699633,0.9975013732910156
1599,new_data\test\image\volume-9_slice_482_0,0.9979286193847656,0.9979286193847656,0.9958658022665758,0.9979286193847656,0.9979286193847656
1600,new_data\test\image\volume-9_slice_508_0,0.9715423583984375,0.9715423583984375,0.944659574783757,0.9715423583984375,0.9715423583984375
1601,new_data\test\image\volume-9_slice_514_0,1.0,1.0,1.0,1.0,1.0
1602,new_data\test\image\volume-9_slice_519_0,1.0,1.0,1.0,1.0,1.0
1603,new_data\test\image\volume-9_slice_52_0,0.9753608703613281,0.9753608703613281,0.9519067173486521,0.9753608703613281,0.9753608703613281
1604,new_data\test\image\volume-9_slice_536_0,1.0,1.0,1.0,1.0,1.0
1605,new_data\test\image\volume-9_slice_542_0,1.0,1.0,1.0,1.0,1.0
1606,new_data\test\image\volume-9_slice_59_0,1.0,1.0,1.0,1.0,1.0
1607,new_data\test\image\volume-9_slice_97_0,1.0,1.0,1.0,1.0,1.0
1608,new_data\test\image\volume-9_slice_9_0,1.0,1.0,1.0,1.0,1.0
